latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
38.47427,100.93578,330.65,0.49,0.49,2026-08-24,0546,N20,low,2.0NRT,303.91,2.82,D
38.49623,100.90948,344.82,0.49,0.49,2026-08-24,0546,N20,nominal,2.0NRT,304.81,6.37,D
29.44623,71.34816,330.18,0.7,0.75,2026-08-24,0724,N20,nominal,2.0NRT,291.13,4.94,D
29.44842,71.34847,331.34,0.7,0.75,2026-08-24,0724,N20,nominal,2.0NRT,291.57,3.39,D
32.00023,78.53627,343.6,0.47,0.48,2026-08-24,0724,N20,nominal,2.0NRT,309.57,8.91,D
38.04931,67.26972,349.52,0.68,0.74,2026-08-24,0729,N20,nominal,2.0NRT,309.02,9.98,D
38.0471,67.2627,339.2,0.68,0.74,2026-08-24,0729,N20,nominal,2.0NRT,311.31,10.19,D
7.6086,80.96409,330.39,0.5,0.66,2026-08-24,0718,N20,nominal,2.0NRT,287.29,4.45,D
7.61053,80.94074,347.57,0.5,0.66,2026-08-24,0718,N20,nominal,2.0NRT,288.7,9.16,D
7.81332,81.36693,337.45,0.47,0.64,2026-08-24,0718,N20,nominal,2.0NRT,291.1,8.4,D
8.57232,80.63769,330.12,0.51,0.66,2026-08-24,0718,N20,nominal,2.0NRT,284.82,5.38,D
8.64573,80.44996,329.18,0.52,0.67,2026-08-24,0718,N20,nominal,2.0NRT,284.62,3.05,D
8.64628,80.44923,329.25,0.52,0.67,2026-08-24,0718,N20,nominal,2.0NRT,283.85,3.77,D
9.14568,80.51594,330.96,0.51,0.66,2026-08-24,0718,N20,nominal,2.0NRT,288.23,4.87,D
20.95841,94.86646,332.96,0.43,0.46,2026-08-24,0720,N20,nominal,2.0NRT,287.09,6.36,D
28.78677,80.20897,340.9,0.44,0.46,2026-08-24,0724,N20,nominal,2.0NRT,290.16,3.79,D
28.79093,80.20787,333.93,0.44,0.46,2026-08-24,0724,N20,nominal,2.0NRT,289.65,3.79,D
6.47197,81.11274,330.91,0.51,0.66,2026-08-24,0718,N20,nominal,2.0NRT,289.01,5.51,D
6.74966,81.36375,327.62,0.49,0.65,2026-08-24,0718,N20,nominal,2.0NRT,291.98,3.22,D
6.74889,81.35938,341.05,0.49,0.65,2026-08-24,0718,N20,nominal,2.0NRT,292.09,3.22,D
6.8017,81.55667,343.17,0.47,0.64,2026-08-24,0718,N20,nominal,2.0NRT,290.88,7.19,D
6.75308,81.36101,345.34,0.49,0.65,2026-08-24,0718,N20,nominal,2.0NRT,292.2,4.92,D
6.80059,81.55444,343.71,0.47,0.64,2026-08-24,0718,N20,nominal,2.0NRT,290.91,9.2,D
7.00006,81.4677,330.63,0.48,0.64,2026-08-24,0718,N20,nominal,2.0NRT,288.18,3.3,D
7.15777,81.74757,332.19,0.45,0.63,2026-08-24,0718,N20,nominal,2.0NRT,293.24,3.19,D
7.16109,81.79283,332.68,0.45,0.63,2026-08-24,0718,N20,nominal,2.0NRT,294.3,2.59,D
7.15308,81.74905,331.35,0.45,0.63,2026-08-24,0718,N20,nominal,2.0NRT,293.55,2.04,D
7.0971,81.07424,330.51,0.5,0.66,2026-08-24,0718,N20,nominal,2.0NRT,283.64,5.28,D
7.28014,81.83306,332.42,0.44,0.63,2026-08-24,0718,N20,nominal,2.0NRT,291.37,4.3,D
7.29635,81.8458,342.57,0.44,0.62,2026-08-24,0718,N20,nominal,2.0NRT,291.18,5.42,D
7.29492,81.83794,330.85,0.44,0.63,2026-08-24,0718,N20,nominal,2.0NRT,292.07,6.93,D
7.31624,81.82598,331.39,0.44,0.63,2026-08-24,0718,N20,nominal,2.0NRT,291.51,6.33,D
7.32406,81.83678,340.48,0.44,0.63,2026-08-24,0718,N20,nominal,2.0NRT,291.42,8.61,D
7.38912,81.76433,332.9,0.45,0.63,2026-08-24,0718,N20,nominal,2.0NRT,288.3,3.65,D
33.29322,71.18797,332.85,0.38,0.59,2026-08-24,0905,N20,nominal,2.0NRT,301.27,3.16,D
34.57212,60.73617,349.6,0.39,0.36,2026-08-24,0905,N20,nominal,2.0NRT,318.93,5.83,D
37.34717,60.89183,345.78,0.4,0.37,2026-08-24,0907,N20,nominal,2.0NRT,319.06,5.11,D
38.05105,67.26492,344.26,0.51,0.49,2026-08-24,0907,N20,low,2.0NRT,319.09,10.44,D
37.55689,61.69652,348.5,0.42,0.38,2026-08-24,0907,N20,nominal,2.0NRT,318.42,10.14,D
37.61783,62.1409,345.43,0.44,0.38,2026-08-24,0907,N20,low,2.0NRT,317.3,7.95,D
37.38678,59.95093,347.32,0.39,0.36,2026-08-24,0907,N20,nominal,2.0NRT,321.36,5.63,D
37.80422,59.00344,341.97,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,315.49,7.05,D
37.20073,55.3337,338.19,0.45,0.39,2026-08-24,0907,N20,low,2.0NRT,312.93,7.12,D
38.70826,65.89613,347.44,0.44,0.46,2026-08-24,0907,N20,nominal,2.0NRT,318.8,10.41,D
37.89527,58.5089,349.8,0.38,0.36,2026-08-24,0907,N20,nominal,2.0NRT,317.58,8.65,D
37.89854,58.50809,344.06,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,317.37,3.39,D
37.90181,58.50728,341.72,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,316.18,3.39,D
37.41294,55.47098,341.37,0.44,0.39,2026-08-24,0907,N20,low,2.0NRT,314.09,15.53,D
37.94136,58.56477,344.11,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,317.79,5.97,D
37.93916,58.50697,346.81,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,320.77,7.45,D
37.93028,58.42832,345.18,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,319.67,4.97,D
38.03873,58.59932,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,326.25,8.8,D
38.03806,58.59499,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,325.06,3.61,D
38.0374,58.59069,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,325.68,3.61,D
38.04134,58.59418,350.9,0.38,0.36,2026-08-24,0907,N20,nominal,2.0NRT,325.34,3.19,D
38.04201,58.59851,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,326.28,4.01,D
38.04067,58.58987,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,325.23,3.19,D
38.04528,58.59769,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,326.46,4.01,D
38.04461,58.59336,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,326.17,3.19,D
38.06566,58.61962,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,325.43,3.17,D
38.06499,58.6153,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,325.75,3.67,D
38.06433,58.61097,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,326.29,3.67,D
38.06827,58.61448,350.36,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,324.52,3.67,D
38.06894,58.61881,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,326.02,3.17,D
38.07221,58.618,367,0.38,0.36,2026-08-24,0907,N20,low,2.0NRT,326.64,6.26,D
39.60607,66.99824,333.92,0.51,0.49,2026-08-24,0907,N20,low,2.0NRT,307.26,1.93,D
38.76995,56.8218,352.6,0.4,0.37,2026-08-24,0907,N20,nominal,2.0NRT,319.94,8.77,D
18.0128,54.57029,340.75,0.38,0.58,2026-08-24,0902,N20,nominal,2.0NRT,309.85,12.82,D
18.01352,54.57373,356.44,0.37,0.58,2026-08-24,0902,N20,low,2.0NRT,312.71,12.82,D
18.32084,55.10738,350.89,0.34,0.56,2026-08-24,0902,N20,nominal,2.0NRT,312.09,2.63,D
18.69268,55.50497,345.06,0.63,0.54,2026-08-24,0902,N20,nominal,2.0NRT,311.26,1.08,D
19.33389,56.473,339.64,0.53,0.5,2026-08-24,0902,N20,nominal,2.0NRT,309.42,1.43,D
20.37638,55.93545,352.15,0.55,0.51,2026-08-24,0902,N20,nominal,2.0NRT,309.86,2.61,D
21.00126,56.53373,344.84,0.49,0.49,2026-08-24,0902,N20,nominal,2.0NRT,313.11,0.9,D
20.99994,56.53098,346.08,0.49,0.49,2026-08-24,0902,N20,nominal,2.0NRT,313.45,1.65,D
21.30947,57.74715,344.65,0.41,0.45,2026-08-24,0905,N20,low,2.0NRT,315.91,3.38,D
21.64718,55.99555,338.03,0.52,0.5,2026-08-24,0905,N20,low,2.0NRT,311.07,2.72,D
21.93442,57.07399,347.22,0.44,0.46,2026-08-24,0905,N20,nominal,2.0NRT,315.36,0.85,D
21.93859,57.07307,347.36,0.44,0.46,2026-08-24,0905,N20,nominal,2.0NRT,314.71,2,D
22.29319,56.52911,346.58,0.46,0.47,2026-08-24,0905,N20,nominal,2.0NRT,314.52,2.33,D
22.40446,56.9912,343.58,0.43,0.46,2026-08-24,0905,N20,nominal,2.0NRT,312.86,2.7,D
22.32764,56.48999,345.8,0.47,0.47,2026-08-24,0905,N20,nominal,2.0NRT,315.13,2.45,D
22.33185,56.46596,344.05,0.47,0.48,2026-08-24,0905,N20,nominal,2.0NRT,314.02,2.11,D
22.44008,56.70177,349.38,0.45,0.47,2026-08-24,0905,N20,nominal,2.0NRT,316.71,18.51,D
24.74261,67.70977,336.05,0.56,0.43,2026-08-24,0905,N20,nominal,2.0NRT,301.35,3.27,D
24.86607,68.06541,343.44,0.39,0.44,2026-08-24,0905,N20,nominal,2.0NRT,301.56,3.87,D
24.86664,68.06484,343.5,0.4,0.44,2026-08-24,0905,N20,nominal,2.0NRT,301.59,4.56,D
23.19081,55.4631,347.89,0.52,0.5,2026-08-24,0905,N20,nominal,2.0NRT,314.26,32.98,D
23.27435,54.26306,348.06,0.62,0.54,2026-08-24,0905,N20,nominal,2.0NRT,312.84,9.35,D
23.27919,54.26188,347.7,0.62,0.54,2026-08-24,0905,N20,nominal,2.0NRT,313.05,9.35,D
23.27796,54.25597,344.31,0.62,0.54,2026-08-24,0905,N20,nominal,2.0NRT,313.23,9.35,D
23.27695,54.26134,348.49,0.61,0.54,2026-08-24,0905,N20,nominal,2.0NRT,313.57,15.33,D
23.27569,54.25547,344.41,0.62,0.54,2026-08-24,0905,N20,nominal,2.0NRT,310.99,6,D
24.50476,56.60986,345.99,0.42,0.45,2026-08-24,0905,N20,nominal,2.0NRT,312.65,16.78,D
24.50632,54.01741,339.87,0.6,0.53,2026-08-24,0905,N20,nominal,2.0NRT,301.34,4.66,D
27.16956,56.05492,351.98,0.4,0.44,2026-08-24,0905,N20,nominal,2.0NRT,320.32,12.09,D
27.16878,56.05097,347.3,0.4,0.44,2026-08-24,0905,N20,low,2.0NRT,319.5,12.09,D
30.81013,71.99578,335.36,0.4,0.6,2026-08-24,0905,N20,nominal,2.0NRT,295.97,3.13,D
31.64609,72.19376,330.53,0.42,0.61,2026-08-24,0907,N20,nominal,2.0NRT,297.71,2.41,D
31.64338,72.19141,335.59,0.42,0.61,2026-08-24,0907,N20,nominal,2.0NRT,297.43,3.78,D
26.58149,101.66325,305.46,0.6,0.71,2026-08-24,1809,N20,nominal,2.0NRT,287.3,1.63,N
26.57499,101.66238,367,0.6,0.71,2026-08-24,1809,N20,high,2.0NRT,288.2,20.15,N
7.63807,80.96845,309.2,0.52,0.42,2026-08-24,1953,N20,nominal,2.0NRT,292.5,1.67,N
7.63952,80.96649,305.42,0.52,0.42,2026-08-24,1953,N20,nominal,2.0NRT,292.64,0.96,N
7.63881,80.97121,304.76,0.52,0.42,2026-08-24,1953,N20,nominal,2.0NRT,292.24,0.96,N
7.27208,81.28002,307.05,0.5,0.41,2026-08-24,1953,N20,nominal,2.0NRT,292.93,1.4,N
7.2703,81.28139,305.55,0.5,0.41,2026-08-24,1953,N20,nominal,2.0NRT,292.77,1.57,N
6.87969,81.58598,308.64,0.48,0.4,2026-08-24,1953,N20,nominal,2.0NRT,291.82,3.68,N
7.03616,79.88816,330.51,0.4,0.44,2026-08-24,1953,N20,nominal,2.0NRT,290.52,2.76,N
6.51576,80.92601,310.83,0.51,0.41,2026-08-24,1953,N20,nominal,2.0NRT,290.83,1.8,N
26.57334,101.66883,301.6,0.47,0.64,2026-08-24,1947,N20,nominal,2.0NRT,287.98,2.92,N
23.80593,86.32925,301.64,0.43,0.38,2026-08-24,1949,N20,nominal,2.0NRT,287.99,1.14,N
23.68914,87.10023,300.3,0.41,0.37,2026-08-24,1949,N20,nominal,2.0NRT,277.44,0.92,N
23.76,85.85234,302.56,0.45,0.39,2026-08-24,1949,N20,nominal,2.0NRT,289.08,1.51,N
23.7594,85.85674,309.62,0.45,0.39,2026-08-24,1949,N20,nominal,2.0NRT,290.4,1.51,N
23.75644,85.85175,306.19,0.45,0.39,2026-08-24,1949,N20,nominal,2.0NRT,289.93,1.51,N
23.56024,87.24084,317.79,0.4,0.37,2026-08-24,1949,N20,nominal,2.0NRT,285.5,2.15,N
23.55686,87.24026,330.3,0.4,0.37,2026-08-24,1949,N20,nominal,2.0NRT,287.55,2.3,N
23.55629,87.24419,306.97,0.4,0.37,2026-08-24,1949,N20,nominal,2.0NRT,287.04,2.3,N
23.65765,85.50914,301.62,0.46,0.39,2026-08-24,1949,N20,nominal,2.0NRT,289.07,1.35,N
23.65687,85.50671,300.76,0.46,0.39,2026-08-24,1949,N20,nominal,2.0NRT,289.06,0.68,N
23.66972,84.99499,300.78,0.49,0.4,2026-08-24,1949,N20,nominal,2.0NRT,288.22,1.35,N
22.37741,87.27945,342.9,0.4,0.37,2026-08-24,1949,N20,nominal,2.0NRT,295.02,3.79,N
22.37798,87.27563,312.37,0.4,0.37,2026-08-24,1949,N20,nominal,2.0NRT,291.75,3.79,N
22.36729,87.30124,307.56,0.4,0.37,2026-08-24,1949,N20,nominal,2.0NRT,292.01,2.36,N
22.36395,87.30066,327.09,0.4,0.37,2026-08-24,1949,N20,nominal,2.0NRT,292.72,2.36,N
22.35897,87.28802,314.13,0.4,0.37,2026-08-24,1949,N20,nominal,2.0NRT,291.69,1.39,N
22.3584,87.29185,309.63,0.4,0.37,2026-08-24,1949,N20,nominal,2.0NRT,292.17,1.39,N
17.60995,83.20184,302.24,0.52,0.41,2026-08-24,1951,N20,nominal,2.0NRT,282.89,2.91,N
15.18525,76.66425,317.21,0.42,0.61,2026-08-24,1951,N20,nominal,2.0NRT,279.86,2.67,N
15.18397,76.67608,307.12,0.42,0.61,2026-08-24,1951,N20,nominal,2.0NRT,280.32,1.58,N
15.17959,76.6636,300.38,0.42,0.61,2026-08-24,1951,N20,nominal,2.0NRT,279.65,1.44,N
15.17831,76.67545,302.22,0.42,0.61,2026-08-24,1951,N20,nominal,2.0NRT,280.88,1.34,N
15.18871,76.6569,301.81,0.42,0.61,2026-08-24,1951,N20,nominal,2.0NRT,280.75,2.33,N
15.18643,76.67658,305.01,0.42,0.61,2026-08-24,1951,N20,nominal,2.0NRT,280.13,2.84,N
15.18214,76.66415,322.33,0.42,0.61,2026-08-24,1951,N20,nominal,2.0NRT,279.71,3.62,N
15.17784,76.65171,302.12,0.42,0.61,2026-08-24,1951,N20,nominal,2.0NRT,278.92,1.57,N
15.17738,76.65565,301.94,0.42,0.61,2026-08-24,1951,N20,nominal,2.0NRT,280.24,2.18,N
38.68135,92.52576,297.3,0.39,0.36,2026-08-24,1947,N20,nominal,2.0NRT,278.7,0.79,N
28.90766,58.81033,311.07,0.42,0.45,2026-08-24,2129,N20,nominal,2.0NRT,295.59,1.61,N
26.25711,74.09373,303.31,0.35,0.57,2026-08-24,2129,N20,nominal,2.0NRT,290.28,0.65,N
28.8511,58.90493,312.16,0.41,0.45,2026-08-24,2129,N20,nominal,2.0NRT,297.18,1.66,N
28.85245,58.90698,315.23,0.41,0.45,2026-08-24,2129,N20,nominal,2.0NRT,297.41,1.3,N
29.25278,54.47228,299.42,0.38,0.59,2026-08-24,2129,N20,nominal,2.0NRT,288.58,0.74,N
29.13572,55.3788,305.26,0.34,0.56,2026-08-24,2129,N20,nominal,2.0NRT,294.88,1.9,N
28.64808,54.3927,312.94,0.38,0.59,2026-08-24,2129,N20,nominal,2.0NRT,292.59,0.81,N
28.65189,54.39272,307.04,0.38,0.59,2026-08-24,2129,N20,nominal,2.0NRT,293.82,1.02,N
25.94493,72.19168,307.22,0.54,0.51,2026-08-24,2129,N20,nominal,2.0NRT,293.25,1.55,N
26.09461,68.88082,306.19,0.52,0.42,2026-08-24,2129,N20,nominal,2.0NRT,295.52,0.85,N
27.23046,60.48915,311.44,0.49,0.4,2026-08-24,2129,N20,nominal,2.0NRT,299.31,2.62,N
24.82048,73.09338,302.31,0.33,0.55,2026-08-24,2129,N20,nominal,2.0NRT,286.88,0.84,N
24.8207,73.09208,303.71,0.33,0.55,2026-08-24,2129,N20,nominal,2.0NRT,286.95,0.73,N
27.42313,56.50185,313.91,0.55,0.51,2026-08-24,2129,N20,nominal,2.0NRT,300.38,1.07,N
24.68919,73.00189,304.95,0.32,0.55,2026-08-24,2129,N20,nominal,2.0NRT,290.34,0.68,N
27.30213,56.30445,311.27,0.56,0.52,2026-08-24,2129,N20,nominal,2.0NRT,300.71,1.97,N
27.30135,56.3027,311.88,0.56,0.52,2026-08-24,2129,N20,nominal,2.0NRT,300.61,1.88,N
39.71218,82.70947,303.6,0.49,0.65,2026-08-24,2125,N20,nominal,2.0NRT,286.34,0.67,N
25.85152,66.61445,304,0.42,0.38,2026-08-24,2129,N20,nominal,2.0NRT,292.79,0.77,N
39.73329,75.01765,300.32,0.4,0.44,2026-08-24,2125,N20,nominal,2.0NRT,284.78,0.52,N
39.85282,66.19993,308.69,0.4,0.37,2026-08-24,2125,N20,nominal,2.0NRT,295.52,1.12,N
39.17743,68.61397,304.2,0.39,0.36,2026-08-24,2125,N20,nominal,2.0NRT,285.34,1.03,N
27.17137,56.05097,336.82,0.58,0.52,2026-08-24,2129,N20,nominal,2.0NRT,301.49,5.6,N
39.18301,65.31147,322.31,0.42,0.38,2026-08-24,2125,N20,nominal,2.0NRT,294.78,1.68,N
27.16147,56.10288,323.6,0.58,0.52,2026-08-24,2129,N20,nominal,2.0NRT,300.91,3.09,N
38.65185,68.77276,303.56,0.39,0.36,2026-08-24,2125,N20,nominal,2.0NRT,292.97,0.96,N
27.14597,56.11258,312.48,0.57,0.52,2026-08-24,2129,N20,nominal,2.0NRT,300.89,2.12,N
39.43402,62.99234,306.52,0.51,0.41,2026-08-24,2125,N20,nominal,2.0NRT,293.23,0.43,N
39.28175,63.0477,303.26,0.51,0.41,2026-08-24,2125,N20,nominal,2.0NRT,292.89,0.66,N
26.95664,55.54331,313.23,0.62,0.54,2026-08-24,2129,N20,nominal,2.0NRT,302.16,2.15,N
39.25138,63.21382,315.05,0.5,0.41,2026-08-24,2125,N20,nominal,2.0NRT,294.06,2.02,N
39.24853,63.17204,305.27,0.5,0.41,2026-08-24,2125,N20,nominal,2.0NRT,293.97,0.85,N
38.39624,69.11162,306.34,0.39,0.36,2026-08-24,2125,N20,nominal,2.0NRT,292.92,0.83,N
39.19889,63.19636,310.72,0.5,0.41,2026-08-24,2125,N20,nominal,2.0NRT,293.63,1.12,N
39.1808,63.35026,305.84,0.49,0.4,2026-08-24,2125,N20,nominal,2.0NRT,293.86,1.25,N
39.16924,63.25505,316.01,0.49,0.41,2026-08-24,2125,N20,nominal,2.0NRT,294.7,1.33,N
39.16858,63.26075,303.29,0.49,0.41,2026-08-24,2125,N20,nominal,2.0NRT,293,1.33,N
39.16487,63.26004,306.77,0.49,0.41,2026-08-24,2125,N20,nominal,2.0NRT,293.51,0.95,N
39.15824,63.31691,312.33,0.49,0.4,2026-08-24,2125,N20,nominal,2.0NRT,293.17,0.88,N
38.32475,68.98798,306.11,0.39,0.36,2026-08-24,2125,N20,nominal,2.0NRT,294.45,1.06,N
39.12929,63.30546,307.79,0.49,0.4,2026-08-24,2125,N20,nominal,2.0NRT,294.21,1.08,N
39.11427,63.33727,305.94,0.49,0.4,2026-08-24,2125,N20,nominal,2.0NRT,293.74,0.83,N
39.15687,62.58942,306.8,0.53,0.42,2026-08-24,2125,N20,nominal,2.0NRT,296.06,0.98,N
39.05429,63.44523,304.83,0.48,0.4,2026-08-24,2125,N20,nominal,2.0NRT,292.6,0.78,N
39.01589,63.70262,303.78,0.47,0.4,2026-08-24,2125,N20,nominal,2.0NRT,292.83,0.36,N
39.00575,63.53792,307.39,0.48,0.4,2026-08-24,2125,N20,nominal,2.0NRT,294.06,1.02,N
25.97282,56.06832,314.38,0.56,0.51,2026-08-24,2129,N20,nominal,2.0NRT,303.26,2.29,N
38.68431,65.98873,319.09,0.4,0.37,2026-08-24,2125,N20,nominal,2.0NRT,293.83,1.49,N
38.96503,63.69248,308.75,0.47,0.4,2026-08-24,2125,N20,nominal,2.0NRT,293.73,1.22,N
38.9698,63.62082,305.95,0.48,0.4,2026-08-24,2125,N20,nominal,2.0NRT,294.04,0.6,N
38.97626,63.4698,311.52,0.48,0.4,2026-08-24,2125,N20,nominal,2.0NRT,295.29,1.65,N
38.97374,63.46763,313.69,0.48,0.4,2026-08-24,2125,N20,nominal,2.0NRT,295.32,1.68,N
38.91723,63.8083,307.04,0.47,0.39,2026-08-24,2125,N20,nominal,2.0NRT,292.62,0.77,N
38.83816,63.81985,305.76,0.47,0.39,2026-08-24,2125,N20,nominal,2.0NRT,293.56,0.72,N
38.55052,65.94589,303.3,0.4,0.37,2026-08-24,2125,N20,nominal,2.0NRT,292.96,0.92,N
39.50949,54.32548,306.39,0.48,0.65,2026-08-24,2125,N20,nominal,2.0NRT,294.78,1.26,N
38.455,65.8036,306.58,0.4,0.37,2026-08-24,2127,N20,nominal,2.0NRT,293.76,1.28,N
38.65408,63.98093,304.37,0.46,0.39,2026-08-24,2127,N20,nominal,2.0NRT,293.15,1.02,N
39.26296,56.01422,316.41,0.39,0.59,2026-08-24,2127,N20,nominal,2.0NRT,292.9,1.25,N
25.31107,56.37068,318.5,0.53,0.5,2026-08-24,2131,N20,nominal,2.0NRT,300.91,1.67,N
38.05352,67.26536,331.13,0.38,0.36,2026-08-24,2127,N20,nominal,2.0NRT,292.48,6.27,N
38.05024,67.26453,327,0.38,0.36,2026-08-24,2127,N20,nominal,2.0NRT,294.54,6.27,N
38.20728,64.74057,309.48,0.43,0.38,2026-08-24,2127,N20,nominal,2.0NRT,294.19,0.57,N
38.12872,64.67651,307.13,0.43,0.38,2026-08-24,2127,N20,nominal,2.0NRT,295.54,0.64,N
38.12012,64.71462,303.91,0.43,0.38,2026-08-24,2127,N20,nominal,2.0NRT,293.84,0.35,N
38.05515,64.884,320.31,0.42,0.38,2026-08-24,2127,N20,nominal,2.0NRT,296.14,1.28,N
38.05261,64.90313,307.78,0.42,0.38,2026-08-24,2127,N20,nominal,2.0NRT,295.13,0.96,N
37.93071,65.63847,315.61,0.4,0.37,2026-08-24,2127,N20,nominal,2.0NRT,293.69,0.95,N
37.97108,65.0456,304.45,0.42,0.37,2026-08-24,2127,N20,nominal,2.0NRT,292.6,0.6,N
37.96592,65.00556,306.28,0.42,0.38,2026-08-24,2127,N20,nominal,2.0NRT,294.12,0.74,N
37.90348,65.10359,305.63,0.42,0.37,2026-08-24,2127,N20,nominal,2.0NRT,293.27,0.84,N
37.8884,65.08814,316.64,0.42,0.37,2026-08-24,2127,N20,nominal,2.0NRT,295.07,1.51,N
37.83067,65.1767,309.97,0.41,0.37,2026-08-24,2127,N20,nominal,2.0NRT,294.3,0.75,N
22.92938,70.10797,307.66,0.47,0.47,2026-08-24,2131,N20,nominal,2.0NRT,293.79,1.57,N
37.82854,65.16663,304.79,0.41,0.37,2026-08-24,2127,N20,nominal,2.0NRT,294.21,0.74,N
37.8245,65.17055,309.12,0.41,0.37,2026-08-24,2127,N20,nominal,2.0NRT,295.16,0.74,N
37.75883,65.21629,307.13,0.41,0.37,2026-08-24,2127,N20,nominal,2.0NRT,293.4,0.78,N
22.93402,69.69881,314.16,0.44,0.46,2026-08-24,2131,N20,nominal,2.0NRT,294.18,2.18,N
38.67971,54.31245,322.48,0.47,0.64,2026-08-24,2127,N20,nominal,2.0NRT,295.87,1.54,N
38.65119,54.27684,323.37,0.48,0.64,2026-08-24,2127,N20,nominal,2.0NRT,295.77,2.74,N
38.65097,54.28242,320.18,0.48,0.64,2026-08-24,2127,N20,nominal,2.0NRT,296.98,2.7,N
