latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
31.25072,76.92702,304.62,0.4,0.37,2026-08-24,2034,N21,nominal,2.0NRT,291.29,0.46,N
29.08468,88.0102,302.85,0.36,0.57,2026-08-24,2034,N21,nominal,2.0NRT,281.81,0.96,N
27.21968,86.62115,300.95,0.33,0.55,2026-08-24,2034,N21,nominal,2.0NRT,278.07,0.58,N
29.12299,75.77946,309.56,0.41,0.37,2026-08-24,2034,N21,nominal,2.0NRT,295.69,0.55,N
26.25869,74.09478,306.44,0.44,0.38,2026-08-24,2034,N21,nominal,2.0NRT,293.61,1.29,N
23.66204,87.15504,306.74,0.42,0.61,2026-08-24,2034,N21,nominal,2.0NRT,277.33,2.54,N
23.5561,87.23985,302.88,0.43,0.62,2026-08-24,2034,N21,nominal,2.0NRT,277.95,1,N
23.69767,85.35781,302.44,0.32,0.55,2026-08-24,2034,N21,nominal,2.0NRT,286.23,1.08,N
25.94196,72.19294,305.95,0.53,0.42,2026-08-24,2034,N21,nominal,2.0NRT,294.78,1.97,N
23.6974,85.3561,298.78,0.32,0.55,2026-08-24,2034,N21,nominal,2.0NRT,286.16,0.9,N
26.09396,68.87734,306.4,0.56,0.51,2026-08-24,2034,N21,nominal,2.0NRT,295.01,0.95,N
22.37958,87.27782,319.11,0.45,0.63,2026-08-24,2034,N21,nominal,2.0NRT,288.07,3.83,N
22.37859,87.28209,315.76,0.45,0.63,2026-08-24,2034,N21,nominal,2.0NRT,288.26,3.83,N
22.36792,87.30201,304.48,0.46,0.63,2026-08-24,2034,N21,nominal,2.0NRT,287.91,1.87,N
22.37782,87.28007,329.41,0.45,0.63,2026-08-24,2034,N21,nominal,2.0NRT,288.78,6.44,N
22.37879,87.27578,304.5,0.45,0.63,2026-08-24,2034,N21,nominal,2.0NRT,288,3.39,N
22.3673,87.3,308.18,0.46,0.63,2026-08-24,2034,N21,nominal,2.0NRT,288.31,2.55,N
22.36633,87.30431,305.57,0.46,0.63,2026-08-24,2034,N21,nominal,2.0NRT,287.65,1.78,N
22.36615,87.01677,304.84,0.44,0.62,2026-08-24,2034,N21,nominal,2.0NRT,285.86,2.41,N
25.38647,68.58344,310.7,0.57,0.52,2026-08-24,2034,N21,nominal,2.0NRT,293.4,2.58,N
23.31523,70.48663,306.28,0.41,0.45,2026-08-24,2036,N21,nominal,2.0NRT,294.42,1.6,N
22.93522,69.69798,309.2,0.45,0.47,2026-08-24,2036,N21,nominal,2.0NRT,293.68,1.47,N
22.93092,69.6974,305.22,0.45,0.47,2026-08-24,2036,N21,nominal,2.0NRT,293.62,1.29,N
18.56118,55.86626,314.26,0.44,0.46,2026-08-24,2218,N21,nominal,2.0NRT,295.32,1.35,N
39.43445,62.99373,305.54,0.44,0.46,2026-08-24,2212,N21,nominal,2.0NRT,293.86,1.11,N
18.32334,55.10728,337.98,0.4,0.44,2026-08-24,2218,N21,nominal,2.0NRT,298.17,4.6,N
39.25631,63.73857,304.46,0.48,0.48,2026-08-24,2212,N21,nominal,2.0NRT,293.9,0.94,N
18.03292,54.64397,315.82,0.38,0.43,2026-08-24,2218,N21,nominal,2.0NRT,297.73,1.17,N
38.68505,65.9876,316.03,0.32,0.55,2026-08-24,2212,N21,nominal,2.0NRT,292.39,1.11,N
38.67788,65.95319,304.72,0.32,0.55,2026-08-24,2212,N21,nominal,2.0NRT,292.17,0.86,N
18.01312,54.57285,336.01,0.57,0.43,2026-08-24,2218,N21,nominal,2.0NRT,305.18,23.41,N
39.25073,63.21473,302.15,0.45,0.47,2026-08-24,2212,N21,nominal,2.0NRT,292.12,0.83,N
39.28394,63.04805,305.74,0.44,0.46,2026-08-24,2212,N21,nominal,2.0NRT,293.09,0.74,N
17.97284,54.52625,326.68,0.57,0.43,2026-08-24,2218,N21,nominal,2.0NRT,296.48,3.13,N
38.5508,65.94761,306.65,0.32,0.55,2026-08-24,2212,N21,nominal,2.0NRT,293.93,1.17,N
39.19696,63.19865,305.63,0.45,0.47,2026-08-24,2212,N21,nominal,2.0NRT,293.07,1.4,N
39.16665,63.25323,312.57,0.46,0.47,2026-08-24,2212,N21,nominal,2.0NRT,294.44,1.82,N
39.16435,63.26344,303.87,0.46,0.47,2026-08-24,2212,N21,nominal,2.0NRT,292.9,2.31,N
39.05436,63.44579,303.23,0.47,0.48,2026-08-24,2212,N21,nominal,2.0NRT,292.39,1.06,N
39.00412,63.53889,304.45,0.48,0.48,2026-08-24,2212,N21,nominal,2.0NRT,293.7,0.59,N
38.96446,63.69222,308.36,0.49,0.48,2026-08-24,2212,N21,nominal,2.0NRT,293.09,1.01,N
38.46419,65.78078,313.9,0.32,0.55,2026-08-24,2212,N21,nominal,2.0NRT,297.18,1.83,N
38.45328,65.80322,304.11,0.32,0.55,2026-08-24,2212,N21,nominal,2.0NRT,292.97,0.8,N
38.05259,67.26759,307.77,0.39,0.6,2026-08-24,2212,N21,nominal,2.0NRT,291.4,3.71,N
38.97386,63.46979,308.81,0.47,0.48,2026-08-24,2212,N21,nominal,2.0NRT,294.72,1.15,N
39.15534,62.58658,306.72,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,294.96,1.16,N
38.83627,63.82051,303.36,0.5,0.49,2026-08-24,2212,N21,nominal,2.0NRT,292.89,1.78,N
38.83758,63.82031,302.97,0.5,0.49,2026-08-24,2212,N21,nominal,2.0NRT,292.54,0.72,N
38.6513,63.9785,303.56,0.51,0.49,2026-08-24,2212,N21,nominal,2.0NRT,293.31,0.79,N
37.92863,65.64005,307.09,0.32,0.55,2026-08-24,2212,N21,nominal,2.0NRT,292.65,0.63,N
38.0535,64.88605,306.24,0.59,0.53,2026-08-24,2212,N21,nominal,2.0NRT,294.99,1.53,N
37.51908,66.41298,308.1,0.36,0.58,2026-08-24,2212,N21,nominal,2.0NRT,297.46,1.3,N
37.82653,65.16991,303.99,0.62,0.54,2026-08-24,2212,N21,nominal,2.0NRT,293.36,1.35,N
39.26423,56.01274,330.3,0.39,0.36,2026-08-24,2212,N21,nominal,2.0NRT,296.15,3.9,N
39.26095,56.01187,333.95,0.39,0.36,2026-08-24,2212,N21,nominal,2.0NRT,294.19,3.87,N
39.5098,54.32798,321.23,0.39,0.36,2026-08-24,2212,N21,nominal,2.0NRT,297.72,2.46,N
37.9828,61.88332,309.6,0.41,0.45,2026-08-24,2212,N21,nominal,2.0NRT,294.38,0.95,N
37.79531,62.54903,308.08,0.45,0.47,2026-08-24,2212,N21,nominal,2.0NRT,292.7,2.41,N
37.78925,62.53615,305.73,0.45,0.47,2026-08-24,2212,N21,nominal,2.0NRT,293.28,1.63,N
37.79655,62.54808,315.43,0.45,0.47,2026-08-24,2212,N21,nominal,2.0NRT,293.71,1.52,N
37.78934,62.54011,307.54,0.45,0.47,2026-08-24,2212,N21,nominal,2.0NRT,291.91,1.36,N
37.88523,62.02065,304.3,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,293.16,0.77,N
37.74143,62.13015,307.17,0.43,0.46,2026-08-24,2212,N21,nominal,2.0NRT,294.01,0.78,N
37.72728,62.09457,307.49,0.43,0.46,2026-08-24,2212,N21,nominal,2.0NRT,294.29,1.5,N
37.66914,62.23806,312.58,0.44,0.46,2026-08-24,2212,N21,nominal,2.0NRT,293.24,1.22,N
37.74788,61.84175,303.77,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,292.92,0.75,N
37.65987,62.23993,304.61,0.44,0.46,2026-08-24,2212,N21,nominal,2.0NRT,293.14,1.03,N
37.63661,62.2028,308.94,0.44,0.46,2026-08-24,2212,N21,nominal,2.0NRT,292.35,0.85,N
37.62527,62.21423,304.73,0.44,0.46,2026-08-24,2212,N21,nominal,2.0NRT,293.54,1.43,N
37.62651,62.16821,315.38,0.43,0.46,2026-08-24,2212,N21,nominal,2.0NRT,293.88,0.97,N
37.61946,62.14002,320.89,0.43,0.46,2026-08-24,2212,N21,nominal,2.0NRT,296.09,2.78,N
37.62259,62.12577,306.44,0.43,0.46,2026-08-24,2212,N21,nominal,2.0NRT,294.9,1.19,N
37.65752,61.9059,304.43,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,292.27,0.41,N
37.65348,61.90448,309.26,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,295.39,0.8,N
37.62926,61.7221,306.02,0.41,0.45,2026-08-24,2212,N21,nominal,2.0NRT,294.52,0.74,N
37.55746,61.93449,306.21,0.42,0.46,2026-08-24,2212,N21,nominal,2.0NRT,293.91,0.98,N
38.25499,58.38921,311.39,0.44,0.38,2026-08-24,2212,N21,nominal,2.0NRT,298.66,2.6,N
37.61338,61.57624,308.9,0.41,0.45,2026-08-24,2212,N21,nominal,2.0NRT,296.24,1.28,N
37.61049,61.58965,307.81,0.41,0.45,2026-08-24,2212,N21,nominal,2.0NRT,295.82,1.28,N
37.60663,61.60756,308.41,0.41,0.45,2026-08-24,2212,N21,nominal,2.0NRT,294.43,2.72,N
37.6094,61.57487,306.51,0.41,0.45,2026-08-24,2212,N21,nominal,2.0NRT,295.4,1.28,N
37.50151,61.99035,306.19,0.43,0.46,2026-08-24,2212,N21,nominal,2.0NRT,292.86,0.57,N
37.5942,61.52659,333.18,0.4,0.45,2026-08-24,2212,N21,nominal,2.0NRT,296.95,4.19,N
37.58252,61.56082,316.66,0.41,0.45,2026-08-24,2212,N21,nominal,2.0NRT,294.77,2.83,N
37.49887,61.84412,307.82,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,296.44,2.37,N
37.49785,61.84875,317.27,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,295.83,2.15,N
37.49601,61.8464,322.01,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,298.29,3.96,N
38.14803,58.39153,315.5,0.44,0.38,2026-08-24,2212,N21,nominal,2.0NRT,295.8,2.62,N
38.21827,57.98889,308.63,0.43,0.38,2026-08-24,2212,N21,nominal,2.0NRT,296.37,1.63,N
38.19391,58.10282,317.93,0.43,0.38,2026-08-24,2212,N21,nominal,2.0NRT,294.49,2.04,N
38.2635,57.65891,309.96,0.42,0.37,2026-08-24,2212,N21,nominal,2.0NRT,299.86,1.58,N
38.19243,58.05177,311.95,0.43,0.38,2026-08-24,2212,N21,nominal,2.0NRT,296.49,1.28,N
38.25172,57.6652,310.64,0.42,0.37,2026-08-24,2212,N21,nominal,2.0NRT,299.2,1.68,N
37.51066,61.01587,306.69,0.38,0.43,2026-08-24,2212,N21,nominal,2.0NRT,295.66,0.92,N
38.05742,58.16715,314.79,0.43,0.38,2026-08-24,2212,N21,nominal,2.0NRT,296.67,2.67,N
37.63443,60.34125,314.06,0.53,0.42,2026-08-24,2212,N21,nominal,2.0NRT,294.97,1.54,N
37.1509,62.50297,311.95,0.46,0.47,2026-08-24,2212,N21,nominal,2.0NRT,292.89,1.33,N
38.67998,54.31664,330.09,0.39,0.36,2026-08-24,2212,N21,nominal,2.0NRT,299.92,2.58,N
37.93938,58.56482,319.31,0.45,0.39,2026-08-24,2212,N21,nominal,2.0NRT,296.36,2.03,N
38.64764,54.28282,342.42,0.39,0.36,2026-08-24,2212,N21,nominal,2.0NRT,300.24,5.33,N
37.34711,61.36403,312.73,0.4,0.44,2026-08-24,2212,N21,nominal,2.0NRT,294.67,1.65,N
37.11616,62.36409,336.85,0.46,0.47,2026-08-24,2212,N21,nominal,2.0NRT,295.75,4.88,N
37.03328,62.41964,325.16,0.46,0.47,2026-08-24,2212,N21,nominal,2.0NRT,295.86,3.08,N
37.03439,62.41462,306.64,0.46,0.47,2026-08-24,2212,N21,nominal,2.0NRT,294.96,3.08,N
37.82646,58.38137,306.15,0.44,0.39,2026-08-24,2212,N21,nominal,2.0NRT,294.75,0.53,N
37.21677,60.02193,323.41,0.52,0.42,2026-08-24,2212,N21,nominal,2.0NRT,296.23,3.36,N
37.21757,60.02133,316.9,0.52,0.42,2026-08-24,2212,N21,nominal,2.0NRT,295.05,2.81,N
37.45181,57.68854,309.86,0.43,0.38,2026-08-24,2212,N21,nominal,2.0NRT,293.7,0.9,N
36.36998,61.93736,309.91,0.45,0.47,2026-08-24,2212,N21,nominal,2.0NRT,292.37,1.06,N
36.47234,61.45655,306.39,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,293.02,1.32,N
36.47461,61.45578,304.27,0.42,0.45,2026-08-24,2212,N21,nominal,2.0NRT,293.58,0.97,N
36.43873,61.22051,306.56,0.41,0.45,2026-08-24,2212,N21,nominal,2.0NRT,293.99,1.4,N
36.99124,56.23336,306.7,0.4,0.37,2026-08-24,2212,N21,nominal,2.0NRT,292.1,0.84,N
36.26934,59.64806,304.27,0.52,0.42,2026-08-24,2214,N21,nominal,2.0NRT,292.65,0.72,N
36.2372,59.72921,301.51,0.53,0.42,2026-08-24,2214,N21,nominal,2.0NRT,290.91,1.52,N
36.94453,54.88973,333.21,0.38,0.36,2026-08-24,2214,N21,nominal,2.0NRT,297.91,4.15,N
36.48072,54.90256,307.27,0.38,0.36,2026-08-24,2214,N21,nominal,2.0NRT,292.32,0.96,N
35.51418,59.20153,299.83,0.52,0.41,2026-08-24,2214,N21,nominal,2.0NRT,286.63,0.35,N
36.32514,54.61654,307.03,0.38,0.36,2026-08-24,2214,N21,nominal,2.0NRT,292.69,0.31,N
36.29513,54.78472,303.1,0.38,0.36,2026-08-24,2214,N21,nominal,2.0NRT,291.88,1.03,N
36.35381,54.12077,304.94,0.38,0.36,2026-08-24,2214,N21,nominal,2.0NRT,287.35,0.35,N
36.31988,54.18731,298.64,0.38,0.36,2026-08-24,2214,N21,nominal,2.0NRT,286.84,0.78,N
35.36675,59.30571,303.86,0.52,0.42,2026-08-24,2214,N21,nominal,2.0NRT,291.51,1.29,N
35.36729,59.30496,305.2,0.52,0.42,2026-08-24,2214,N21,nominal,2.0NRT,291.74,1.25,N
33.75275,59.14914,314.79,0.55,0.43,2026-08-24,2214,N21,nominal,2.0NRT,291.12,2.59,N
33.75151,59.14835,314.63,0.55,0.43,2026-08-24,2214,N21,nominal,2.0NRT,290.57,2.22,N
33.03939,56.84988,306.72,0.45,0.39,2026-08-24,2214,N21,nominal,2.0NRT,295.55,1.46,N
32.33517,54.08626,311.78,0.39,0.36,2026-08-24,2214,N21,nominal,2.0NRT,293.38,1.78,N
31.8826,54.42719,309.31,0.39,0.36,2026-08-24,2214,N21,nominal,2.0NRT,296.31,1.92,N
31.93929,54.04261,323.17,0.39,0.36,2026-08-24,2214,N21,nominal,2.0NRT,296.23,3.05,N
31.92703,54.054,308.69,0.39,0.36,2026-08-24,2214,N21,nominal,2.0NRT,297.56,1.08,N
31.6204,54.72526,304.64,0.4,0.37,2026-08-24,2214,N21,nominal,2.0NRT,294.25,1.22,N
30.7563,56.65776,316.49,0.47,0.4,2026-08-24,2214,N21,nominal,2.0NRT,293.46,2.33,N
30.6641,56.62281,307.14,0.47,0.4,2026-08-24,2214,N21,nominal,2.0NRT,291.48,1.01,N
30.49907,56.81773,314.17,0.48,0.4,2026-08-24,2214,N21,nominal,2.0NRT,293.63,2.04,N
30.36784,57.11235,302.31,0.5,0.41,2026-08-24,2214,N21,nominal,2.0NRT,289.85,0.93,N
29.47556,60.80629,304.79,0.55,0.51,2026-08-24,2214,N21,nominal,2.0NRT,292.64,1.08,N
30.23542,56.90855,318.43,0.49,0.4,2026-08-24,2214,N21,nominal,2.0NRT,293,3.14,N
30.37035,56.12988,313.72,0.45,0.39,2026-08-24,2214,N21,nominal,2.0NRT,289.1,1.66,N
30.36761,56.12647,312.29,0.45,0.39,2026-08-24,2214,N21,nominal,2.0NRT,290.55,2.09,N
30.32367,56.22705,302.64,0.46,0.39,2026-08-24,2214,N21,nominal,2.0NRT,291.02,0.81,N
30.37861,55.86221,316.12,0.44,0.39,2026-08-24,2214,N21,nominal,2.0NRT,291.7,2,N
30.32248,55.97142,310.39,0.45,0.39,2026-08-24,2214,N21,nominal,2.0NRT,291.2,1.55,N
30.21409,55.98442,310.09,0.45,0.39,2026-08-24,2214,N21,nominal,2.0NRT,289.85,1.49,N
29.92717,56.73489,310.3,0.49,0.4,2026-08-24,2214,N21,nominal,2.0NRT,291.77,2.28,N
29.92802,56.73232,307.39,0.49,0.4,2026-08-24,2214,N21,nominal,2.0NRT,292.15,2.64,N
30.08241,55.39737,330.22,0.43,0.38,2026-08-24,2214,N21,nominal,2.0NRT,293.27,5.07,N
30.07976,55.3922,304.18,0.43,0.38,2026-08-24,2214,N21,nominal,2.0NRT,294.14,1.39,N
29.99328,55.85139,326.7,0.45,0.39,2026-08-24,2214,N21,nominal,2.0NRT,288.77,3.77,N
29.98894,55.85524,330.15,0.45,0.39,2026-08-24,2214,N21,nominal,2.0NRT,287.72,7.72,N
29.98979,55.85057,304.82,0.45,0.39,2026-08-24,2214,N21,nominal,2.0NRT,285.63,3.77,N
29.99387,55.19804,301.92,0.42,0.38,2026-08-24,2214,N21,nominal,2.0NRT,290.52,0.65,N
28.9222,58.5548,309.38,0.42,0.45,2026-08-24,2214,N21,nominal,2.0NRT,294.48,0.54,N
29.15132,55.36731,312.89,0.44,0.38,2026-08-24,2216,N21,nominal,2.0NRT,294.53,1.81,N
29.1343,55.38176,306.75,0.44,0.38,2026-08-24,2216,N21,nominal,2.0NRT,294.25,1.85,N
29.13478,55.35881,309.98,0.44,0.38,2026-08-24,2216,N21,nominal,2.0NRT,299.31,1.53,N
29.16949,54.61731,327.94,0.41,0.37,2026-08-24,2216,N21,nominal,2.0NRT,294.11,2.67,N
28.65014,54.39317,302.44,0.41,0.37,2026-08-24,2216,N21,nominal,2.0NRT,292.3,0.85,N
27.41995,56.50303,317.49,0.52,0.41,2026-08-24,2216,N21,nominal,2.0NRT,302,1.49,N
27.30136,56.30211,319.01,0.51,0.41,2026-08-24,2216,N21,nominal,2.0NRT,302.19,2.5,N
27.17049,56.055,331.03,0.5,0.41,2026-08-24,2216,N21,nominal,2.0NRT,302.84,3.07,N
27.16227,56.09945,320.86,0.5,0.41,2026-08-24,2216,N21,nominal,2.0NRT,302.54,3.98,N
27.16136,56.1044,325.24,0.5,0.41,2026-08-24,2216,N21,nominal,2.0NRT,302.63,4.18,N
27.16681,56.05415,330.05,0.5,0.41,2026-08-24,2216,N21,nominal,2.0NRT,302.87,3.07,N
27.15859,56.09859,331.45,0.5,0.41,2026-08-24,2216,N21,nominal,2.0NRT,302.85,3.98,N
27.16224,56.07885,314.92,0.5,0.41,2026-08-24,2216,N21,nominal,2.0NRT,302.52,1.93,N
27.14478,56.11088,316.52,0.5,0.41,2026-08-24,2216,N21,nominal,2.0NRT,301.97,2.86,N
26.95764,55.54349,313.88,0.47,0.4,2026-08-24,2216,N21,nominal,2.0NRT,303.77,1.35,N
25.97296,56.07163,318.87,0.52,0.41,2026-08-24,2216,N21,nominal,2.0NRT,304.56,1.43,N
25.55844,55.98562,314.78,0.52,0.41,2026-08-24,2216,N21,nominal,2.0NRT,304.66,1.98,N
25.55858,55.98442,315.37,0.52,0.41,2026-08-24,2216,N21,nominal,2.0NRT,304.98,2.24,N
25.55577,55.97844,316.7,0.52,0.41,2026-08-24,2216,N21,nominal,2.0NRT,304.94,1.85,N
25.158,55.24014,314.58,0.48,0.4,2026-08-24,2216,N21,nominal,2.0NRT,304.37,1.47,N
25.06257,55.12103,315.12,0.48,0.4,2026-08-24,2216,N21,nominal,2.0NRT,304.23,0.98,N
24.50682,56.61203,316.81,0.39,0.44,2026-08-24,2216,N21,nominal,2.0NRT,302.21,1.16,N
24.50359,56.60734,339.09,0.39,0.44,2026-08-24,2216,N21,nominal,2.0NRT,303.04,6.31,N
24.50649,56.5923,313.97,0.39,0.44,2026-08-24,2216,N21,nominal,2.0NRT,302.65,0.93,N
24.79541,54.71367,314.05,0.46,0.39,2026-08-24,2216,N21,nominal,2.0NRT,303.54,1.97,N
24.45392,56.55305,316.37,0.39,0.44,2026-08-24,2216,N21,nominal,2.0NRT,302.09,1.31,N
24.60661,54.15086,331.98,0.44,0.38,2026-08-24,2216,N21,nominal,2.0NRT,305.4,2.95,N
24.50992,54.01697,332.24,0.44,0.38,2026-08-24,2216,N21,nominal,2.0NRT,306.55,7.84,N
24.00376,55.44095,314.19,0.51,0.41,2026-08-24,2216,N21,nominal,2.0NRT,304.05,2.55,N
23.3644,56.28075,317.86,0.39,0.44,2026-08-24,2216,N21,nominal,2.0NRT,301.62,4.94,N
22.63903,59.43158,314.13,0.63,0.54,2026-08-24,2216,N21,nominal,2.0NRT,300.15,1.57,N
23.19076,55.45827,324.49,0.53,0.42,2026-08-24,2216,N21,nominal,2.0NRT,303.5,4.55,N
23.31002,54.17957,317.56,0.46,0.39,2026-08-24,2216,N21,nominal,2.0NRT,301.31,1.28,N
23.27718,54.2601,331.57,0.46,0.39,2026-08-24,2216,N21,nominal,2.0NRT,303.79,3.67,N
23.27798,54.25566,312.86,0.46,0.39,2026-08-24,2216,N21,nominal,2.0NRT,302.44,3.67,N
22.87318,55.61415,328.65,0.55,0.42,2026-08-24,2216,N21,nominal,2.0NRT,299.56,3.13,N
22.78317,55.81536,324.41,0.56,0.43,2026-08-24,2216,N21,nominal,2.0NRT,301.39,6.82,N
22.77928,55.8145,335.84,0.56,0.43,2026-08-24,2216,N21,nominal,2.0NRT,302.35,6.82,N
22.40752,56.98747,317.22,0.44,0.46,2026-08-24,2216,N21,nominal,2.0NRT,287.8,8.05,N
22.44169,56.6981,322.73,0.43,0.46,2026-08-24,2216,N21,nominal,2.0NRT,299.92,8.18,N
22.52565,54.05356,311.17,0.46,0.39,2026-08-24,2216,N21,nominal,2.0NRT,299.69,1.46,N
21.8914,56.84839,320.39,0.45,0.47,2026-08-24,2216,N21,nominal,2.0NRT,297.61,7.83,N
21.8921,56.8455,328.92,0.45,0.47,2026-08-24,2216,N21,nominal,2.0NRT,297.54,8.9,N
20.38656,55.65976,311.14,0.4,0.44,2026-08-24,2218,N21,nominal,2.0NRT,296.85,4.64,N
20.38584,55.66352,318.41,0.4,0.44,2026-08-24,2218,N21,nominal,2.0NRT,296.97,4.64,N
20.38469,55.64759,319.6,0.4,0.44,2026-08-24,2218,N21,nominal,2.0NRT,297.23,4.93,N
20.2124,55.71212,313.56,0.41,0.45,2026-08-24,2218,N21,nominal,2.0NRT,295.92,4.36,N
20.0248,56.15062,308,0.44,0.46,2026-08-24,2218,N21,nominal,2.0NRT,296.46,0.96,N
19.26812,56.17563,308.49,0.45,0.47,2026-08-24,2218,N21,nominal,2.0NRT,295.91,1.08,N
38.39563,69.11359,303.66,0.48,0.65,2026-08-24,2212,N21,nominal,2.0NRT,290.29,1.1,N
38.32547,68.98605,302.46,0.47,0.64,2026-08-24,2212,N21,nominal,2.0NRT,291.06,0.9,N
39.18093,65.31386,306.47,0.58,0.52,2026-08-24,2212,N21,nominal,2.0NRT,293.55,1.5,N
23.40154,100.39462,337.09,0.39,0.44,2026-08-25,0608,N21,nominal,2.0NRT,296.01,2.54,D
29.96708,101.33928,330.78,0.43,0.38,2026-08-25,0608,N21,low,2.0NRT,302.38,3.93,D
27.43263,67.18559,354,0.49,0.65,2026-08-25,0750,N21,nominal,2.0NRT,292.97,11.85,D
6.74148,81.53711,334.69,0.45,0.39,2026-08-25,0744,N21,low,2.0NRT,298.01,6.25,D
29.91653,72.49918,338.99,0.41,0.45,2026-08-25,0750,N21,nominal,2.0NRT,306.11,3.52,D
6.71856,81.39188,332.69,0.45,0.39,2026-08-25,0744,N21,low,2.0NRT,299.16,6.56,D
30.01711,72.55633,343.44,0.41,0.45,2026-08-25,0750,N21,nominal,2.0NRT,305.22,15.29,D
6.8206,81.4631,335.4,0.45,0.39,2026-08-25,0744,N21,low,2.0NRT,300.43,10.89,D
29.93404,71.85775,341.27,0.45,0.47,2026-08-25,0750,N21,nominal,2.0NRT,301.34,5.89,D
6.87689,81.61372,333.55,0.44,0.39,2026-08-25,0744,N21,low,2.0NRT,303.23,10.26,D
29.93823,71.85663,341.02,0.45,0.47,2026-08-25,0750,N21,nominal,2.0NRT,301.42,5.82,D
6.8531,81.46222,338.77,0.45,0.39,2026-08-25,0744,N21,nominal,2.0NRT,300.56,6.42,D
30.46405,71.92369,339,0.43,0.46,2026-08-25,0750,N21,nominal,2.0NRT,300.42,6.25,D
30.52602,71.56512,330.17,0.45,0.47,2026-08-25,0750,N21,nominal,2.0NRT,298.79,4.14,D
6.85665,81.4617,340.1,0.45,0.39,2026-08-25,0744,N21,nominal,2.0NRT,301.76,8.34,D
31.52843,72.1685,336.48,0.4,0.44,2026-08-25,0752,N21,nominal,2.0NRT,300.67,4.69,D
7.27962,81.83523,335.07,0.43,0.38,2026-08-25,0744,N21,low,2.0NRT,297.31,4.96,D
32.57521,72.5605,330.78,0.55,0.43,2026-08-25,0752,N21,low,2.0NRT,305.31,4.29,D
7.28839,81.84569,338.92,0.43,0.38,2026-08-25,0744,N21,nominal,2.0NRT,298.15,6.84,D
33.2961,71.18419,333.97,0.42,0.45,2026-08-25,0752,N21,low,2.0NRT,308.36,3.1,D
7.29614,81.80499,346.37,0.43,0.38,2026-08-25,0744,N21,nominal,2.0NRT,297.23,7.75,D
37.03181,62.41611,347.09,0.51,0.66,2026-08-25,0752,N21,nominal,2.0NRT,314.24,20.32,D
7.29552,81.80112,338.7,0.43,0.38,2026-08-25,0744,N21,low,2.0NRT,297.04,7.75,D
7.30144,81.81602,330.41,0.43,0.38,2026-08-25,0744,N21,low,2.0NRT,296.45,5.16,D
37.11563,62.36037,346.1,0.51,0.66,2026-08-25,0754,N21,nominal,2.0NRT,313.52,20.69,D
7.30022,81.8083,344.94,0.43,0.38,2026-08-25,0744,N21,nominal,2.0NRT,296.15,14.85,D
7.29593,81.78128,338.94,0.43,0.38,2026-08-25,0744,N21,low,2.0NRT,292.05,9.62,D
7.31245,81.81823,336.71,0.43,0.38,2026-08-25,0744,N21,low,2.0NRT,296.37,4.61,D
7.31592,81.81768,330.54,0.43,0.38,2026-08-25,0744,N21,low,2.0NRT,294.04,4.61,D
7.32632,81.81605,334.62,0.43,0.38,2026-08-25,0744,N21,low,2.0NRT,292.92,5.22,D
7.32554,81.78849,348.42,0.43,0.38,2026-08-25,0744,N21,low,2.0NRT,291.38,8.26,D
7.33788,81.73097,333.88,0.43,0.38,2026-08-25,0744,N21,low,2.0NRT,294.63,8.2,D
7.34621,81.76146,343.34,0.43,0.38,2026-08-25,0744,N21,nominal,2.0NRT,296.48,11.48,D
7.26806,81.22106,334.24,0.46,0.39,2026-08-25,0744,N21,low,2.0NRT,296.7,8.68,D
38.26687,61.33455,350.41,0.54,0.68,2026-08-25,0754,N21,nominal,2.0NRT,317.02,16.84,D
7.60895,80.94383,343.78,0.47,0.39,2026-08-25,0744,N21,low,2.0NRT,290.53,12.8,D
38.26782,61.33601,346.7,0.54,0.68,2026-08-25,0754,N21,nominal,2.0NRT,315.5,13.06,D
7.63585,80.97375,348.91,0.47,0.39,2026-08-25,0744,N21,low,2.0NRT,291.59,15.4,D
7.64076,80.98151,335.52,0.46,0.39,2026-08-25,0744,N21,low,2.0NRT,289.55,20.07,D
7.9448,81.36695,330.66,0.44,0.39,2026-08-25,0744,N21,low,2.0NRT,280.35,3.92,D
38.41673,61.55,339.25,0.52,0.67,2026-08-25,0754,N21,low,2.0NRT,312.23,7.11,D
8.3808,81.04868,335.57,0.45,0.39,2026-08-25,0744,N21,low,2.0NRT,289.82,11.6,D
8.42284,80.19805,333.02,0.5,0.41,2026-08-25,0744,N21,nominal,2.0NRT,290.25,3.15,D
15.14153,76.96049,331.71,0.41,0.45,2026-08-25,0746,N21,nominal,2.0NRT,289.56,1.82,D
21.00299,56.53215,349.79,0.39,0.36,2026-08-25,0930,N21,low,2.0NRT,320.96,3.66,D
